calibration_at,status,exclusion_reason,missing_inputs,estimation_start,estimation_end,estimation_observations,alpha,beta_btc,beta_fork,sigma_bch,sigma_ltc,sigma_doge,sigma_etc,return_bsv,return_btc,fork_factor,benchmark_implied_return,residual
2025-09-11T08:00:00Z,USED,,,2025-06-13T08:00:00Z,2025-09-11T08:00:00Z,90,-0.0041391216360262724,0.50947297701781713,0.020253474557832083,0.029307822858540986,0.034833345020637875,0.041554499023431182,0.038059121809798931,-0.00075051586098501407,0.0094127051507542844,0.1120761731540154,0.00706545083645976,-0.0078159666974447744
2025-09-12T08:00:00Z,USED,,,2025-06-14T08:00:00Z,2025-09-12T08:00:00Z,90,-0.0043388847501906582,0.51774691364830239,0.019914506876441081,0.029041046342899505,0.034750335837384516,0.041708604642980936,0.037996764256364855,0.014447846704404941,0.0054931288534792056,0.95881126219602142,0.021938303984373117,-0.0074904572799681761
2025-09-13T08:00:00Z,USED,,,2025-06-15T08:00:00Z,2025-09-13T08:00:00Z,90,-0.0043963629157343122,0.52024357612446936,0.019959445013299309,0.029001612228528918,0.0347995479431163,0.042621167284780943,0.038061943793094008,0.0098921745805604418,-0.00021035321566053035,-0.21133914457112155,-0.0043276469443895293,0.014219821524949971
2025-09-14T08:00:00Z,USED,,,2025-06-16T08:00:00Z,2025-09-14T08:00:00Z,90,-0.0041453115780394883,0.52680816176778655,0.019800811226337863,0.028895087921280389,0.034801079537156838,0.042667640542520348,0.038025615772150002,-0.022203163354849609,0.00048439867882324206,-0.66839480290443687,-0.01297957413942244,-0.0092235892154271699
2025-09-15T08:00:00Z,USED,,,2025-06-17T08:00:00Z,2025-09-15T08:00:00Z,90,-0.0044834699379351448,0.53479264189607945,0.019824264719959624,0.028631360518245514,0.034807127900591352,0.043437522180574638,0.038202010232661746,-0.01546670155150507,-0.0005489398628196209,-0.26727027001640552,-0.0055920055840596866,-0.0098746959674453835
2025-09-16T08:00:00Z,USED,,,2025-06-18T08:00:00Z,2025-09-16T08:00:00Z,90,-0.0044238267251790432,0.52454776421280602,0.019878399759332296,0.028621997001661768,0.034757503209001631,0.043405893827970422,0.038166427563485185,0.0035568863288078971,0.012249983757639034,0.1696894151575673,0.0097988556211421676,-0.0062419692923342705
2025-09-17T08:00:00Z,USED,,,2025-06-19T08:00:00Z,2025-09-17T08:00:00Z,90,-0.0043117239687778218,0.52423596361781,0.019795981707402491,0.028515635792012807,0.034755646881399531,0.043393683089553582,0.038158548544455231,0.012739535647910085,-0.00072542846732595167,0.79861623381856772,0.015429096664302627,-0.0026895610163925419
2025-09-18T08:00:00Z,USED,,,2025-06-20T08:00:00Z,2025-09-18T08:00:00Z,90,-0.0046719341488676213,0.52761645355530085,0.019411377905357883,0.02830396495601489,0.034755753394113763,0.04353669215630282,0.038150363970828841,-0.004890030916464257,-0.0016687996898756675,-0.31440673600094815,-0.0069835541425708799,0.0020935232261066229
2025-09-19T08:00:00Z,USED,,,2025-06-21T08:00:00Z,2025-09-19T08:00:00Z,90,-0.0045470901280694771,0.52651739781801854,0.019240924162820614,0.028190239557233352,0.034672606276520634,0.04327303486111133,0.037983605300007849,-0.015819764069484352,-0.0088913827772790065,-0.57941216758096681,-0.015829893298337779,1.0129228853426875e-05
2025-09-20T08:00:00Z,USED,,,2025-06-22T08:00:00Z,2025-09-20T08:00:00Z,90,-0.0042988505759778599,0.52744438074718136,0.018859470434019435,0.028095469451138725,0.034616685503231992,0.043212702063474356,0.03761358313979575,0.00080191053888396834,-0.0014259880267212339,-0.087043405564015006,-0.0023937219054177799,0.0031956324443017485
2025-09-21T08:00:00Z,USED,,,2025-06-23T08:00:00Z,2025-09-21T08:00:00Z,90,-0.0042422191639327166,0.52751707930328395,0.018843338724504971,0.02809924306536182,0.034609670330166833,0.043149143033016202,0.037612063182240821,-0.059432784906673912,-0.026065996923177275,-2.2388561828024836,-0.055937783974042275,-0.0034950009326316367
2025-09-22T08:00:00Z,USED,,,2025-06-24T08:00:00Z,2025-09-22T08:00:00Z,90,-0.004416686621852994,0.49920562754553427,0.019304208845346466,0.028529277737469567,0.035571444669249101,0.044645770893396247,0.038163050315134013,-0.0019168518383854568,0.002229854634941113,0.074767532929034597,0.0025564840528844992,-0.0044733358912699556
2025-09-23T08:00:00Z,USED,,,2025-06-25T08:00:00Z,2025-09-23T08:00:00Z,90,-0.0044802193360398233,0.49816727344272782,0.019170343911886691,0.028056397004380323,0.035568819923361486,0.044631992434064259,0.038197098729858173,0.0090212989104083152,-0.0041820752720822425,-0.098312761635048845,-0.0039680624870966907,0.012989361397505006
2025-09-24T08:00:00Z,USED,,,2025-06-26T08:00:00Z,2025-09-24T08:00:00Z,90,-0.0043429736421396956,0.49248850360796476,0.019085199189765041,0.027689204871211993,0.03556686435032036,0.044647557927041732,0.03818653500466225,-0.025194522622549436,-0.0063875643895944445,-0.67470109955050539,-0.016022606906405779,-0.0091719157161436575
2025-09-25T08:00:00Z,USED,,,2025-06-27T08:00:00Z,2025-09-25T08:00:00Z,90,-0.0040483943248007725,0.4839652471871555,0.01901903026506643,0.02775311904417423,0.035647856772210093,0.044605428896019254,0.038241485287128417,-0.039119504646255361,-0.025150355896537576,-0.49106278623981275,-0.02151143620185559,-0.017608068444399771
2025-09-26T08:00:00Z,USED,,,2025-06-28T08:00:00Z,2025-09-26T08:00:00Z,90,-0.0042549113024126914,0.50387669502164856,0.018913245881565739,0.027752590382044109,0.035685035199914832,0.044781831154097902,0.038329117195488677,0.012502079295927773,0.0033450185273143141,0.24952438087214568,0.006404792849209669,0.0060972864467181039
2025-09-27T08:00:00Z,USED,,,2025-06-29T08:00:00Z,2025-09-27T08:00:00Z,90,-0.0042033422918902313,0.50555619264201457,0.018917074860845824,0.027714481593667947,0.035673401652410223,0.044827707463801165,0.038336593140188939,-0.016259587305470447,0.00072673618692142242,-0.10318881134210538,-0.0015846244892451344,-0.014674962816225313
2025-09-28T08:00:00Z,USED,,,2025-06-30T08:00:00Z,2025-09-28T08:00:00Z,90,-0.0043159770980893391,0.50366054986445929,0.018951583853396434,0.027658508423759998,0.035672715305173582,0.044833925411134401,0.038298888834988623,0.01842048243371229,0.020472167513805612,0.58887517926447241,0.02147114048593516,-0.0030506580522228696
2025-09-29T08:00:00Z,USED,,,2025-07-01T08:00:00Z,2025-09-29T08:00:00Z,90,-0.0016681066080253015,0.34485745368960058,0.021343265513895846,0.027227905284227274,0.035712839742042153,0.044773138115167602,0.038262420013665775,0.009535293878506667,0.017549396866829284,-0.039943620974186855,0.0051995130092445116,0.0043357808692621553
2025-09-30T08:00:00Z,USED,,,2025-07-02T08:00:00Z,2025-09-30T08:00:00Z,90,-0.0019611880783065084,0.33325117236488483,0.021713101512711743,0.026905058727580578,0.035576595497459146,0.044762069470372805,0.038259879339074203,0.021801928471362187,0.0069664465668289322,0.10119823160802904,0.0045189039614251178,0.017283024509937069
2025-10-01T08:00:00Z,USED,,,2025-07-03T08:00:00Z,2025-10-01T08:00:00Z,90,-0.0015969231475774545,0.34749134858280023,0.021548744901988787,0.026911234909851575,0.03473937611093815,0.044016232415664054,0.037772339876879446,0.10629430380672444,0.03396625515000911,2.3288275155279337,0.061986289861227922,0.044308013945496522
2025-10-02T08:00:00Z,USED,,,2025-07-04T08:00:00Z,2025-10-02T08:00:00Z,90,-0.00085883952402973532,0.39017045846175175,0.022393998422799089,0.026568993079357801,0.036567778458259266,0.044686161343290988,0.038585569827159216,0.0083595867247568331,0.010302792732425806,-0.039931740056509075,0.0031256140400018929,0.0052339726847549402
2025-10-03T08:00:00Z,USED,,,2025-07-05T08:00:00Z,2025-10-03T08:00:00Z,90,-0.0011447328193450116,0.40824313788701583,0.022267839667004356,0.026625363278797338,0.036620243233456418,0.044641590615038189,0.038591176934061368,0.065077707026191131,0.021497242952882002,-0.02239709048025839,0.008277367099182302,0.056800339927008829
2025-10-04T08:00:00Z,USED,,,2025-07-06T08:00:00Z,2025-10-04T08:00:00Z,90,-0.00046073941599179613,0.50322295370834103,0.020987827212832141,0.026679788002483704,0.036659912322397813,0.044640651265674861,0.038587826501630153,0.020096635986003735,0.019713922818158574,0.72896054242744879,0.025219796379171711,-0.0051231603931679755
2025-10-05T08:00:00Z,USED,,,2025-07-07T08:00:00Z,2025-10-05T08:00:00Z,90,-0.00056009854110969793,0.50024274943654312,0.020912511180790318,0.026649777804028597,0.036739410925657842,0.044427696797630652,0.038605065279254745,-0.035590176587308051,-0.010402207577167848,-0.55181719019383346,-0.016743512078292926,-0.018846664509015124
2025-10-06T08:00:00Z,USED,,,2025-07-08T08:00:00Z,2025-10-06T08:00:00Z,90,-0.00091785527340633563,0.50730055917501748,0.021080993871543007,0.026688866823212469,0.036760271915790628,0.04443723255702494,0.038684783833808918,-0.014199226515386076,0.0018598831012333148,-0.0058824248749043198,0.00081951237451815618,-0.015018738889904232
2025-10-07T08:00:00Z,USED,,,2025-07-09T08:00:00Z,2025-10-07T08:00:00Z,90,-0.00097637552487560698,0.5016514577222364,0.021221949636927365,0.026629877950952171,0.036804440815299454,0.044429300444601569,0.03854144497765262,-0.10452862718697201,-0.018242816828270572,-0.94470447126111001,-0.029200006365745049,-0.07532862082122696
2025-10-08T08:00:00Z,USED,,,2025-07-10T08:00:00Z,2025-10-08T08:00:00Z,90,-0.0018318401878986785,0.54193584933589056,0.021890276614571342,0.026801375835601497,0.036723749195197393,0.044511127856333842,0.038531415010445068,0.015023999631818588,0.0035619236378271776,0.17305939436699269,0.0057186521253791162,0.0093053475064394722
2025-10-09T08:00:00Z,USED,,,2025-07-11T08:00:00Z,2025-10-09T08:00:00Z,90,-0.0015500212862545317,0.6000786174888163,0.021277768067466871,0.026786930963523057,0.036493239499704941,0.043716520329618327,0.038235103838178547,-0.015975878892267103,-0.0062892771609234831,1.0632366016658692,0.018849241067357074,-0.034825119959624173
2025-10-10T08:00:00Z,USED,,,2025-07-12T08:00:00Z,2025-10-10T08:00:00Z,90,-0.0020210566960396567,0.650210014686327,0.02043689779703544,0.026817956214685079,0.037538892838904027,0.043690770035265863,0.038522219359147111,-0.20190485856007939,-0.09086988926749448,-6.1217537759305864,-0.18419416829247168,-0.017710690267607715
2025-10-11T08:00:00Z,USED,,,2025-07-13T08:00:00Z,2025-10-11T08:00:00Z,90,-0.0021454225783538038,0.67064245078892915,0.025311674140107435,0.02900901585120097,0.04696883042217475,0.051622365741160414,0.04940729615007889,0.04958106310740687,0.008802799103459066,-0.242374938135197,-0.00023138468926042939,0.049812447796667297
2025-10-12T08:00:00Z,USED,,,2025-07-14T08:00:00Z,2025-10-12T08:00:00Z,90,-0.0012190820948558498,0.79173770121007814,0.023525168053464662,0.028943956978996533,0.04700125607313875,0.051425899671440643,0.049236762294310961,0.069118824061048703,0.033175354130678791,1.5038093065490556,0.061643545273184587,0.0074752787878641161
2025-10-13T08:00:00Z,USED,,,2025-07-15T08:00:00Z,2025-10-13T08:00:00Z,90,-0.0014213527822085103,0.88063755729385818,0.02301267307486313,0.028519736422945485,0.046791394759942671,0.05178276846088771,0.050135525634992642,-0.049538943871802764,-0.031936085249634455,-1.1417540985268051,-0.054398929905048937,0.0048599860332461733
2025-10-14T08:00:00Z,USED,,,2025-07-16T08:00:00Z,2025-10-14T08:00:00Z,90,-0.0026538740794271728,0.89599011438256781,0.02108249044175517,0.028972011814719114,0.046833841741095221,0.052015410471939617,0.049468450597725915,0.038873117712176171,0.0066132244054764536,0.87347253412735726,0.02434036004337611,0.014532757668800061
2025-10-15T08:00:00Z,USED,,,2025-07-17T08:00:00Z,2025-10-15T08:00:00Z,90,-0.0020708784418484619,0.86904906750453814,0.021956681595406927,0.029198570843420549,0.047081505731324788,0.051722098622310891,0.049504693374085786,-0.025382425021759792,-0.014820421860233563,-0.69695167935385216,-0.028182419908616526,0.002799994886856734
2025-10-16T08:00:00Z,USED,,,2025-07-18T08:00:00Z,2025-10-16T08:00:00Z,90,-0.0014777555628858259,0.74112857852643144,0.02478805953782744,0.028495790227266091,0.045995017991462418,0.050072739459792411,0.047081423060687889,-0.081043056170945219,-0.045445366487949265,-2.1754869699229502,-0.087606960400044467,0.0065639042290992489
2025-10-17T08:00:00Z,USED,,,2025-07-19T08:00:00Z,2025-10-17T08:00:00Z,90,-0.0017812182918199898,0.77304298219396561,0.024432509689916306,0.029535774634405335,0.046747611886593619,0.050672909760671112,0.047270618657834731,0.067535053956371757,0.010867504322187027,0.64513369047665192,0.024163283094091534,0.043371770862280223
2025-10-18T08:00:00Z,USED,,,2025-07-20T08:00:00Z,2025-10-18T08:00:00Z,90,-0.0013463431951950336,0.79091448219917637,0.02424859126268207,0.029386062758684588,0.044890682993139357,0.050979197099039059,0.047451107265881233,-0.029719308040707517,-0.0022672070637711418,-0.31829982971303644,-0.0095114893705735941,-0.020207818670133923
2025-10-19T08:00:00Z,USED,,,2025-07-21T08:00:00Z,2025-10-19T08:00:00Z,90,-0.0014061127450506951,0.78580588264683071,0.024430366416646591,0.02951049677914978,0.044808986195001198,0.05020579530113408,0.047464325215599783,0.0326137036287956,0.040577979739982853,1.174119628753594,0.060570587933029801,-0.027956884304234202
2025-10-20T08:00:00Z,USED,,,2025-07-22T08:00:00Z,2025-10-20T08:00:00Z,90,-0.0014853557703457122,0.73449547055546294,0.024806390190037657,0.029840517280742898,0.044830204173394998,0.050712059797765323,0.047644382160942252,-0.041114703669671467,-0.028562077169621704,-0.67211798519030419,-0.037651537305115376,-0.0034631663645560903
2025-10-21T08:00:00Z,USED,,,2025-07-23T08:00:00Z,2025-10-21T08:00:00Z,90,-0.0015228583054418059,0.73757493276690111,0.024805903717416103,0.029953196197712393,0.04483839489355778,0.050761527063871055,0.047699759870141127,0.0028406724855488475,0.00064148713718543699,0.070984136503563944,0.0022339704876517094,0.00060670199789713804
2025-10-22T08:00:00Z,USED,,,2025-07-24T08:00:00Z,2025-10-22T08:00:00Z,90,-0.0010537796510217514,0.86449039122632121,0.021224223382599511,0.029589458404951814,0.044308559785765901,0.049312667428171988,0.047004065469539349,-0.00097752377824322561,0.011629934743276825,0.23053947694624222,0.014946988193366664,-0.015924511971609889
2025-10-23T08:00:00Z,USED,,,2025-07-25T08:00:00Z,2025-10-23T08:00:00Z,90,-0.0015843110718840197,0.96417165096827329,0.019225397131413521,0.029175777999584443,0.044284139034824248,0.049256495850428017,0.047015855010426676,0.01044696346720147,0.014443133008200619,0.36243780964675326,0.020893670223569645,-0.010446706756368175
2025-10-24T08:00:00Z,USED,,,2025-07-26T08:00:00Z,2025-10-24T08:00:00Z,90,-0.0016608167473571899,0.95616320018678003,0.019196575261860294,0.028668628920045732,0.044349214473983586,0.04894271861772137,0.046634720595803945,0.00041055063375228576,0.0049811637629642025,0.4095811091841714,0.012625360072540441,-0.012214809438788155
2025-10-25T08:00:00Z,USED,,,2025-07-27T08:00:00Z,2025-10-25T08:00:00Z,90,-0.001993699391672567,0.96458568643515152,0.018791100415275652,0.028316167313689959,0.044343829651266299,0.048950511249125014,0.046645537988261598,0.013733859546780526,0.0011786399208925406,0.20202924054007704,0.0049332509429644705,0.0088006086038160559
2025-10-26T08:00:00Z,USED,,,2025-07-28T08:00:00Z,2025-10-26T08:00:00Z,90,-0.0017464427456262688,0.96382128545644041,0.018883962309424438,0.028388411037891741,0.044352027866183995,0.048883306226689127,0.046581997889203211,0.061590003165889778,0.034935653061780349,1.3092184258874058,0.058394957451527126,0.0031950457143626529
2025-10-27T08:00:00Z,USED,,,2025-07-29T08:00:00Z,2025-10-27T08:00:00Z,90,-0.0015564694865048251,0.98868834305676467,0.018613088308123044,0.0295732295493049,0.044240631706851573,0.048923996066706943,0.046684959499640431,-0.026073120476966017,-0.012636416124952858,-0.082153431654046288,-0.01402260639894754,-0.012050514078018477
2025-10-28T08:00:00Z,USED,,,2025-07-30T08:00:00Z,2025-10-28T08:00:00Z,90,-0.0014084170032738819,1.016836280060514,0.017897176073312756,0.029496891701005251,0.044382176850547322,0.048818502706755008,0.046548680132098841,-0.0044556542298432337,-0.0075035700951609722,-0.54035764230143524,-0.017300778169565739,0.012845123939722505
2025-10-29T08:00:00Z,USED,,,2025-07-31T08:00:00Z,2025-10-29T08:00:00Z,90,-0.0012354732129950369,1.0192577694990441,0.017788087018301584,0.029354475148355756,0.04464901664687522,0.048922149800861951,0.046598940834156756,-0.0045860159213641453,-0.018376945062715991,0.18782203623436655,-0.015389849310338866,0.010803833388974721
2025-10-30T08:00:00Z,USED,,,2025-08-01T08:00:00Z,2025-10-30T08:00:00Z,90,-0.0011638986094902846,0.99497571851722644,0.018161710839642926,0.02916767936730506,0.044307363019485492,0.048128629474441353,0.045914216139789368,-0.027902616119433954,-0.016257745609012598,-0.90286370795877391,-0.032573611710352661,0.004670995590918707
2025-10-31T08:00:00Z,USED,,,2025-08-02T08:00:00Z,2025-10-31T08:00:00Z,90,-0.001130040131967755,0.99491428064870935,0.018134535030043492,0.029166551679888405,0.044456561231494988,0.048240813244795365,0.045943091441281024,0.030111612775034428,0.0057780309875036283,0.38996975401619527,0.01282056570836226,0.017291047066672168
2025-11-01T08:00:00Z,USED,,,2025-08-03T08:00:00Z,2025-11-01T08:00:00Z,90,-0.00088137597572432902,0.99385348930636608,0.018282572903940669,0.029182547597936745,0.044732153127801343,0.048236487106756716,0.046047307202880701,0.012094574273245465,0.0061322336506181548,0.32384797627471462,0.012015316046944887,7.9258226300577689e-05
2025-11-02T08:00:00Z,USED,,,2025-08-04T08:00:00Z,2025-11-02T08:00:00Z,90,-0.00061851255415891016,0.98049534288696738,0.018711127522956155,0.029030740080555478,0.044640668399994254,0.048103114058766931,0.045937877656480032,-0.054738075647573367,-0.029724437676863238,-1.6076069515928748,-0.059224811390143399,0.0044867357425700319
2025-11-03T08:00:00Z,USED,,,2025-08-05T08:00:00Z,2025-11-03T08:00:00Z,90,-0.00046219354984179071,0.96471245088402702,0.019119826346716721,0.029403977853235803,0.044477097534802335,0.048810389273441064,0.046458714527483458,-0.0015826797816190592,-0.028802107750684803,-1.6325812692634663,-0.059000422324008817,0.057417742542389759
2025-11-04T08:00:00Z,USED,,,2025-08-06T08:00:00Z,2025-11-04T08:00:00Z,90,0.00014230701846677226,0.96411692764994028,0.018208705610688183,0.030080072310442837,0.04517297353216896,0.049352545915661503,0.046763483764228078,-0.025199613386052793,-0.025035904399703348,-0.09657374668767213,-0.025896022153936608,0.00069640876788381462
2025-11-05T08:00:00Z,USED,,,2025-08-07T08:00:00Z,2025-11-05T08:00:00Z,90,0.00022331815492310241,0.96127662611871856,0.018291228490273342,0.030023924823475295,0.045162320766780867,0.049347469721536454,0.046769029829721788,0.041056538354960745,0.012156402822979105,-0.15574215861897067,0.0088369504825454338,0.032219587872415315
2025-11-06T08:00:00Z,USED,,,2025-08-08T08:00:00Z,2025-11-06T08:00:00Z,90,0.00070255047918594258,1.0106869854829488,0.017380831014134825,0.03002865823265324,0.045082252169125932,0.048428825149556959,0.046166017459471957,0.068734108479415135,-0.012868905494117467,0.90302500927603757,0.0026888897874497997,0.066045218691965335
2025-11-07T08:00:00Z,USED,,,2025-08-09T08:00:00Z,2025-11-07T08:00:00Z,90,0.0011949708390056677,0.86324312786987001,0.020570608984558692,0.030033737155675134,0.045207386043439927,0.048162544931234598,0.046657921562464219,0.025166261260279196,0.0035988612982775555,1.6179192175418651,0.036388275876551794,-0.011222014616272598
2025-11-08T08:00:00Z,USED,,,2025-08-10T08:00:00Z,2025-11-08T08:00:00Z,90,0.00059151088323891664,0.81405469165857047,0.021754032764182932,0.029986119973391408,0.046351491403450143,0.048907698164442119,0.047305434614612979,0.0076126213254376013,-0.0034126056633088497,-0.43391671831938716,-0.012217486158243862,0.019830107483681463
2025-11-09T08:00:00Z,USED,,,2025-08-11T08:00:00Z,2025-11-09T08:00:00Z,90,0.00072226946932416069,0.80700488983608165,0.021754781883131777,0.02994548426141224,0.046240393506869086,0.048963346288304087,0.047512429392670516,0.032646295370718031,0.043243408061476495,0.79242735662076236,0.052136726060299933,-0.019490430689581902
2025-11-10T08:00:00Z,USED,,,2025-08-12T08:00:00Z,2025-11-10T08:00:00Z,90,0.00027343451345894862,0.77855691813377481,0.022128208034788484,0.029963415906204043,0.046559002856982765,0.048950738367065684,0.047485517314182414,0.010361892406478423,-0.013765213716185764,-0.35330615699957851,-0.018535034510384671,0.028896926916863096
2025-11-11T08:00:00Z,USED,,,2025-08-13T08:00:00Z,2025-11-11T08:00:00Z,90,0.0010612394003750186,0.66969978055258572,0.024510912602068408,0.029887557266021547,0.045688808972826345,0.048343133434085576,0.04707882131967997,-0.042479039875188959,-0.01543547332692592,-0.50371991111684933,-0.022683767817074339,-0.01979527205811462
2025-11-12T08:00:00Z,USED,,,2025-08-14T08:00:00Z,2025-11-12T08:00:00Z,90,0.00094326417021314845,0.70016394136057891,0.024115713686690677,0.029936707265466045,0.04574832328955751,0.048385024696066349,0.047082453734497272,-0.011595171248061687,0.0029764717877949179,0.43134997309705064,0.012486330668261259,-0.024081501916322946
2025-11-13T08:00:00Z,USED,,,2025-08-15T08:00:00Z,2025-11-13T08:00:00Z,90,0.00072125369772000031,0.70854998553382309,0.023612577999689438,0.030106898307468995,0.045232604258923961,0.04806229884622245,0.046833182815473919,-0.048493126699945419,-0.063672435692610219,-1.0770104564483272,-0.070546096798269509,0.02205297009832409
2025-11-14T08:00:00Z,USED,,,2025-08-16T08:00:00Z,2025-11-14T08:00:00Z,90,0.00089467951559464522,0.62615651632967662,0.024995577410696315,0.030537947281068262,0.045244847169636435,0.048431945899694344,0.04697907658732968,0.031224674596993685,-0.010282986841551722,0.25464130320323597,-7.385281199285415e-05,0.031298527408986539
2025-11-15T08:00:00Z,USED,,,2025-08-17T08:00:00Z,2025-11-15T08:00:00Z,90,0.0011697716275370158,0.58905543732134436,0.025829284443539678,0.030536832938213122,0.04535963921994373,0.048440341566570115,0.04708648183791183,-0.031487908572668595,-0.0030356599291357983,0.0087297715353310684,-0.0015626882350027866,-0.029925220337665807
2025-11-16T08:00:00Z,USED,,,2025-08-18T08:00:00Z,2025-11-16T08:00:00Z,90,0.00090627823336572545,0.59469344435783511,0.025427993752052451,0.030367464852783202,0.044993285729929465,0.048218709395905356,0.046778720271061586,-0.010784115414727964,-0.0026365351998342205,-0.55090282592219664,-0.015576283814697741,0.0047921683999697772
2025-11-17T08:00:00Z,USED,,,2025-08-19T08:00:00Z,2025-11-17T08:00:00Z,90,0.00083585602800893865,0.59582449756189837,0.025451333026027999,0.030411914140098428,0.045225966943046696,0.048181277362884689,0.046800684751148958,-0.055098891533110539,-0.056894866897573261,-0.68010582235662587,-0.051208955260836797,-0.0038899362722737418
2025-11-18T08:00:00Z,USED,,,2025-08-20T08:00:00Z,2025-11-18T08:00:00Z,90,0.00083995151752927532,0.61073108374506591,0.025226234740547502,0.030350196269002972,0.045258524662173442,0.048324403436856157,0.046938511773884591,0.035449213791111885,0.014785311714720995,0.32477703981116557,0.017222751291656777,0.018226462499455108
2025-11-19T08:00:00Z,USED,,,2025-08-21T08:00:00Z,2025-11-19T08:00:00Z,90,0.0011171098062156635,0.6201912824708572,0.025174929873876702,0.030476977358154113,0.045235125624202885,0.048181085465001099,0.046803110147543611,-0.02575060791364113,0.0054570828290977083,-0.12906309684040662,0.00013528078606520706,-0.025885888699706337
2025-11-20T08:00:00Z,USED,,,2025-08-22T08:00:00Z,2025-11-20T08:00:00Z,90,0.00099316239939327053,0.59678964624027253,0.025639615597248075,0.030472964865121518,0.045252204624905208,0.048165765027870996,0.046805139060044632,-0.075469737113976407,-0.09429255809123642,-2.4049447258529284,-0.11793468068985757,0.042464943575881167
2025-11-21T08:00:00Z,USED,,,2025-08-23T08:00:00Z,2025-11-21T08:00:00Z,90,0.0013298799499443183,0.46941867495984851,0.027550147745868281,0.031103034413366915,0.046213570077840709,0.048892783537598676,0.045848712752568833,0.067277731114795139,0.007283648012201261,1.2899267354579196,0.038956752541972686,0.028320978572822453
2025-11-22T08:00:00Z,USED,,,2025-08-24T08:00:00Z,2025-11-22T08:00:00Z,90,0.0012932636579726688,0.44051425633697949,0.029476278467196974,0.03454356649389461,0.046194173352358758,0.04888036879909155,0.046049158837911663,-0.0076516237756931987,0.01264497856602822,0.3835513452424264,0.016875959588244734,-0.024527583363937934
